gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,NumServices,AvgMonthlySpend,ChurnProbability,Actual_Churn,RiskCategory
1,1,1,0,56,1,0,0,1,1,1,1,1,1,2,1,0,85.65,4824.45,7,84.63947368421053,0.04817260320740713,0,Low Risk
1,0,0,1,56,1,0,2,0,0,0,0,0,0,1,1,3,21.2,1238.65,1,21.730701754385965,0.0408577634719319,0,Low Risk
1,0,0,0,1,1,0,1,0,0,0,0,1,0,0,1,2,79.5,79.5,2,39.75,0.9535720540744682,1,High Risk
0,0,1,0,28,1,1,2,0,0,0,0,0,0,1,0,3,25.55,672.2,1,23.179310344827588,0.1409965149939712,0,Low Risk
0,0,1,1,19,1,0,2,0,0,0,0,0,0,0,0,3,20.2,382.2,1,19.11,0.20179573783569,0,Low Risk
1,0,1,0,66,1,1,0,0,0,0,1,0,1,0,0,2,63.85,4264.6,3,63.650746268656725,0.21320502999708354,0,Low Risk
0,0,1,1,17,1,1,0,0,0,1,1,0,0,1,1,3,61.95,1070.7,3,59.483333333333334,0.2394497515403561,0,Low Risk
1,0,1,1,52,1,1,2,0,0,0,0,0,0,2,0,3,25.75,1345.85,1,25.393396226415092,0.0205793700746187,0,Low Risk
0,0,0,0,19,1,0,0,0,1,0,0,1,0,1,0,2,58.2,1045.25,3,52.2625,0.21469418292164333,0,Low Risk
0,0,0,0,36,1,0,0,1,1,1,1,1,1,1,0,0,85.85,3003.55,7,81.17702702702704,0.09654172885436567,0,Low Risk
1,1,1,0,7,1,0,1,0,0,0,0,0,0,0,1,3,70.1,467.55,1,58.44375,0.8372649622840858,1,High Risk
1,0,1,1,72,1,1,1,1,1,1,1,0,1,1,1,1,104.9,7537.5,6,103.25342465753425,0.18837216810357157,0,Low Risk
1,0,1,1,67,1,1,1,1,1,1,0,1,1,1,1,2,111.3,7482.1,6,110.03088235294118,0.37361550345673356,1,Medium Risk
1,1,0,0,34,1,0,1,0,1,1,0,1,1,1,1,2,99.85,3343.15,5,95.51857142857143,0.5423015904532293,0,Medium Risk
1,1,1,0,57,1,1,1,0,1,1,0,0,1,0,1,0,95.25,5427.05,4,93.5698275862069,0.6482756781585375,1,High Risk
0,0,1,0,7,1,0,1,0,0,1,0,1,0,0,1,2,86.25,587.1,3,73.3875,0.849627835938602,1,High Risk
0,1,1,0,1,1,1,1,0,0,1,0,1,1,0,1,2,100.8,100.8,4,50.4,0.9860091502605367,1,High Risk
1,0,1,0,8,1,0,2,0,0,0,0,0,0,0,1,0,19.55,161.15,1,17.905555555555555,0.37941055834691534,0,Medium Risk
0,0,0,0,69,1,1,1,0,0,1,1,1,1,2,0,2,104.0,7028.5,5,100.40714285714286,0.18027194961652568,0,Low Risk
0,0,1,0,50,1,1,1,1,0,1,0,1,1,1,1,3,104.4,5232.9,5,102.60588235294117,0.5432622789199116,0,Medium Risk
1,0,0,0,10,1,0,2,0,0,0,0,0,0,1,0,3,19.5,225.85,1,20.53181818181818,0.13754541495862593,0,Low Risk
0,0,1,1,12,1,1,2,0,0,0,0,0,0,2,0,1,25.25,274.7,1,21.13076923076923,0.06868943676295138,0,Low Risk
0,0,0,0,14,1,0,1,0,1,0,0,0,1,0,1,2,86.3,1180.95,3,78.73,0.7756112975204709,1,High Risk
0,0,1,0,70,0,2,0,1,0,1,1,0,1,2,1,0,49.85,3370.2,4,47.46760563380281,0.03910848585174629,0,Low Risk
0,1,0,0,64,1,1,1,1,0,1,1,1,1,0,1,0,108.95,7111.3,6,109.40461538461538,0.5544386682246283,0,Medium Risk
0,0,1,1,66,1,1,0,1,1,1,1,1,1,2,0,1,89.9,5958.85,7,88.93805970149255,0.029068965556097292,0,Low Risk
0,0,1,1,71,1,0,0,1,0,1,1,1,1,2,1,1,82.0,5999.85,6,83.33125000000001,0.03255787703255261,0,Low Risk
1,1,0,0,20,1,0,1,0,0,0,0,1,1,0,0,2,89.95,1648.45,3,78.49761904761905,0.7973018369994391,0,High Risk
1,0,1,0,72,1,0,0,1,1,0,1,1,1,2,1,0,79.35,5753.25,6,78.81164383561644,0.03292641134483866,0,Low Risk
0,0,1,1,71,1,0,0,1,1,1,1,0,0,2,0,1,64.05,4492.9,5,62.40138888888888,0.0067870101191894565,0,Low Risk
1,0,1,1,38,1,1,1,0,0,1,0,1,1,0,1,1,101.15,3956.7,4,101.45384615384614,0.7439818355415279,0,High Risk
0,0,0,0,28,1,1,1,0,1,0,0,0,1,0,1,2,89.95,2625.55,3,90.53620689655173,0.7344304713837582,1,High Risk
1,1,1,0,17,1,0,1,0,1,0,0,0,0,0,1,2,76.45,1233.4,2,68.52222222222223,0.7297484028687751,1,High Risk
1,0,0,0,33,0,2,0,0,1,0,0,1,0,1,1,2,39.1,1309.0,2,38.5,0.31181136168437995,0,Medium Risk
0,0,1,1,23,0,2,0,1,0,0,1,0,0,2,0,3,34.6,813.45,2,33.893750000000004,0.054431803957803296,0,Low Risk
1,0,1,1,58,1,0,2,0,0,0,0,0,0,1,1,2,19.55,1108.8,1,18.79322033898305,0.037030244080794084,0,Low Risk
0,1,1,0,70,1,1,1,0,1,0,1,1,1,2,1,0,104.45,7349.35,5,103.51197183098591,0.2191532390709088,0,Low Risk
1,0,1,0,4,1,0,1,0,0,0,0,0,0,0,0,2,70.5,294.2,1,58.839999999999996,0.750639208056938,0,High Risk
1,0,1,1,45,1,0,2,0,0,0,0,0,0,2,0,3,20.35,929.2,1,20.2,0.01691764659251414,0,Low Risk
1,0,0,0,10,1,0,1,0,0,0,0,0,0,0,1,2,70.0,740.0,1,67.27272727272727,0.7194067011952284,1,High Risk
1,0,1,1,36,1,0,2,0,0,0,0,0,0,2,0,1,19.45,754.5,1,20.39189189189189,0.017840400611403757,0,Low Risk
1,0,0,0,54,1,0,0,1,1,0,1,1,0,0,1,3,69.9,3883.3,5,70.60545454545455,0.17151244714281383,0,Low Risk
1,0,1,1,23,1,1,0,0,1,0,1,0,0,2,0,3,59.7,1414.2,3,58.925000000000004,0.051705506338478466,0,Low Risk
0,0,1,1,41,1,1,0,1,1,1,0,1,0,1,1,1,78.35,3211.2,5,76.45714285714286,0.15492962285719883,0,Low Risk
1,1,0,0,5,1,0,1,0,0,0,0,0,0,0,1,3,71.45,371.6,1,61.93333333333334,0.8242978902727084,0,High Risk
1,0,1,1,27,0,2,0,0,1,1,0,0,1,1,1,1,45.85,1246.4,3,44.51428571428572,0.29732606880900747,0,Low Risk
0,0,0,0,1,1,0,1,0,0,0,1,1,1,0,1,2,95.85,95.85,4,47.925,0.9658021436345319,0,High Risk
0,0,1,1,67,0,2,0,1,0,0,1,0,0,2,0,1,35.7,2545.7,2,37.436764705882354,0.0125683544712686,0,Low Risk
0,1,1,1,72,1,1,0,1,1,1,1,1,1,2,1,1,89.55,6448.85,7,88.34041095890412,0.0439055487953407,0,Low Risk
0,0,1,1,56,1,1,2,0,0,0,0,0,0,2,1,1,24.95,1468.9,1,25.770175438596493,0.022371587107424703,0,Low Risk
1,0,1,1,44,1,1,2,0,0,0,0,0,0,1,0,2,24.85,1013.6,1,22.524444444444445,0.05878574327397899,0,Low Risk
0,1,1,0,66,1,1,1,0,1,0,0,1,1,0,1,2,100.8,6690.75,4,99.86194029850746,0.7525700734247596,0,High Risk
0,0,0,0,34,1,1,0,1,1,0,1,0,0,1,1,3,64.4,2088.75,4,59.67857142857143,0.1383540250857124,1,Low Risk
0,0,1,0,69,1,1,1,0,0,1,1,1,1,2,0,0,105.35,7240.65,5,103.43785714285714,0.16891506463138056,0,Low Risk
0,0,1,1,1,1,1,1,1,0,1,0,1,1,0,1,2,102.45,102.45,5,51.225,0.9670946906121759,1,High Risk
0,0,0,0,40,1,0,2,0,0,0,0,0,0,2,0,1,19.65,830.25,1,20.25,0.020248494083858586,0,Low Risk
1,0,1,1,30,1,1,0,1,0,0,0,0,0,0,1,0,54.45,1588.7,2,51.248387096774195,0.30070609039401464,0,Medium Risk
0,0,0,0,11,1,0,0,0,0,0,1,1,1,0,0,3,70.5,829.3,4,69.10833333333333,0.4825286115086883,0,Medium Risk
0,0,0,0,15,1,0,2,0,0,0,0,0,0,1,0,1,20.1,302.45,1,18.903125,0.1124989760466013,0,Low Risk
1,0,0,0,11,1,0,0,0,0,1,0,1,1,0,1,2,69.35,712.25,4,59.354166666666664,0.7156731974496644,0,High Risk
0,0,1,1,64,1,0,2,0,0,0,0,0,0,1,0,0,19.8,1336.65,1,20.563846153846157,0.01599543033898967,0,Low Risk
1,1,1,0,72,1,0,0,1,1,1,1,1,0,2,0,0,74.4,5360.75,6,73.43493150684931,0.013810063962144722,0,Low Risk
1,1,1,0,72,1,1,1,1,1,1,1,0,0,2,1,0,93.05,6735.05,5,92.26095890410959,0.06547075920162819,0,Low Risk
0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,3,51.2,51.2,2,25.6,0.5805988723088048,0,Medium Risk
0,0,0,1,15,1,0,0,1,1,1,1,0,0,1,0,1,65.6,1010.0,5,63.125,0.05468205019716553,0,Low Risk
0,0,0,0,60,1,1,0,0,0,1,1,1,1,1,0,1,80.55,4847.05,5,79.45983606557377,0.1476485886897423,0,Low Risk
1,0,0,0,56,1,0,0,1,0,1,0,0,0,1,0,3,52.7,3019.7,3,52.97719298245614,0.04896871682525417,0,Low Risk
0,0,0,0,8,1,0,2,0,0,0,0,0,0,2,0,3,20.85,161.65,1,17.961111111111112,0.0796333297944241,0,Low Risk
0,0,0,0,3,1,0,1,0,0,1,1,0,0,0,0,1,80.1,217.55,3,54.3875,0.7424561174410705,1,High Risk
0,0,1,0,49,1,1,0,0,0,0,0,0,0,0,1,1,52.15,2583.75,1,51.675,0.3710683860849774,0,Medium Risk
0,0,0,0,2,1,0,1,0,0,0,0,1,0,0,1,2,80.2,146.05,2,48.68333333333334,0.9341047446657432,1,High Risk
0,0,0,0,6,1,0,1,1,1,1,1,0,1,0,1,0,98.15,567.45,6,81.06428571428572,0.6480465223098275,1,High Risk
1,0,0,0,70,1,1,1,1,1,1,1,1,1,2,1,0,114.95,7711.25,7,108.60915492957747,0.16559663362065213,0,Low Risk
1,0,0,0,12,1,1,1,0,1,1,1,1,1,0,1,3,112.95,1384.75,6,106.51923076923077,0.8193513404219398,1,High Risk
1,1,1,0,52,1,0,1,1,0,1,1,1,1,1,1,0,104.45,5481.25,6,103.41981132075472,0.3056787904250203,0,Medium Risk
0,0,1,0,72,1,1,1,1,1,1,1,1,1,2,1,1,113.65,8124.2,7,111.2904109589041,0.16476395232096672,0,Low Risk
0,0,0,0,40,1,0,2,0,0,0,0,0,0,2,1,0,20.6,827.3,1,20.178048780487803,0.030962552108546364,0,Low Risk
0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,3,70.9,70.9,1,35.45,0.9051935958040044,1,High Risk
0,1,0,0,3,1,0,1,0,0,1,0,1,0,0,1,2,86.85,220.95,3,55.2375,0.9337441906255162,1,High Risk
0,1,0,0,40,1,0,1,0,0,0,0,1,1,0,1,2,91.55,3673.6,3,89.6,0.7685529234754418,0,High Risk
1,0,0,1,1,1,0,0,0,0,1,0,0,0,0,1,2,49.85,49.85,2,24.925,0.7193154267769606,0,High Risk
1,0,1,0,30,1,0,2,0,0,0,0,0,0,1,0,1,19.8,576.65,1,18.601612903225806,0.07547524999148529,0,Low Risk
1,0,1,1,23,1,0,1,1,0,0,1,1,1,0,1,2,99.85,2331.3,5,97.1375,0.5829756443534538,1,Medium Risk
1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,1,2,74.5,74.5,1,37.25,0.9407988817584334,1,High Risk
0,1,1,0,44,1,1,1,0,0,1,1,1,1,0,0,2,104.15,4495.65,5,99.90333333333332,0.6800488065180008,0,High Risk
1,0,0,0,65,1,1,1,0,1,1,1,1,1,0,1,2,109.15,6941.2,6,105.16969696969697,0.652427664290422,1,High Risk
0,1,0,0,7,1,0,0,1,0,0,0,0,0,0,1,2,48.2,340.35,2,42.54375,0.48777400640690155,0,Medium Risk
1,1,0,0,72,1,1,2,0,0,0,0,0,0,2,1,1,25.1,1789.9,1,24.519178082191782,0.019118963207047344,0,Low Risk
0,1,0,0,8,1,1,1,0,0,0,1,1,1,0,1,1,100.15,908.55,4,100.94999999999999,0.8005917307981834,0,High Risk
0,0,0,0,16,1,1,0,0,0,1,0,0,1,0,1,1,65.2,1043.35,3,61.3735294117647,0.6394323177633076,1,High Risk
1,1,1,1,66,1,1,1,0,0,1,0,1,1,0,1,1,99.5,6822.15,4,101.82313432835821,0.6637232259834076,1,High Risk
1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,3,71.55,71.55,1,35.775,0.9391910606735601,1,High Risk
1,0,0,1,3,1,0,0,1,0,1,0,0,0,0,0,3,55.9,157.55,3,39.3875,0.43623902500780853,0,Medium Risk
1,0,1,0,53,1,1,1,1,0,1,0,0,1,0,0,2,93.9,5029.2,4,93.13333333333333,0.5102430181978513,1,Medium Risk
1,1,1,0,8,1,0,0,0,0,1,1,0,1,0,1,1,64.4,581.7,4,64.63333333333334,0.48896644430402303,0,Medium Risk
1,1,1,0,69,1,1,1,0,1,1,1,1,1,2,1,0,108.4,7318.2,6,104.54571428571428,0.22294790771101794,1,Low Risk
0,0,0,0,5,1,0,1,0,1,0,0,1,0,0,1,3,85.3,420.45,3,70.075,0.8487094613560514,0,High Risk
0,0,1,1,72,1,1,1,1,0,1,1,1,1,2,0,3,107.45,7576.7,6,103.7904109589041,0.10884322419925341,0,Low Risk
0,0,1,0,13,0,2,0,0,0,1,0,1,1,0,1,0,48.75,633.4,3,45.24285714285714,0.7639219402917193,1,High Risk
0,0,0,0,4,1,1,1,0,0,0,0,1,0,0,1,2,85.65,321.65,2,64.33,0.9249935282256628,1,High Risk
0,0,1,1,54,1,1,0,1,1,1,1,1,1,2,0,1,91.3,4965.0,7,90.27272727272727,0.036725383853142855,0,Low Risk
1,0,1,0,72,1,1,0,0,1,1,1,1,1,2,0,0,85.95,6151.9,6,84.27260273972603,0.04865519778853914,0,Low Risk
1,0,0,0,12,1,1,1,0,1,1,0,1,1,0,1,2,106.7,1253.9,5,96.45384615384616,0.8745038505709185,1,High Risk
1,0,0,0,1,0,2,0,0,0,0,0,0,0,0,1,2,25.15,25.15,0,12.575,0.8266552363650165,1,High Risk
1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,45.2,45.2,1,22.6,0.7098508163995145,0,High Risk
0,0,1,0,54,1,1,1,0,1,1,1,1,1,1,0,2,110.35,5893.15,6,107.14818181818181,0.38201328186958655,1,Medium Risk
1,0,1,1,69,1,1,1,0,0,1,0,0,0,2,1,1,79.2,5420.65,2,77.43785714285714,0.11442315955354157,0,Low Risk
0,0,0,0,48,1,0,0,1,1,0,0,0,0,2,0,1,55.5,2627.35,3,53.61938775510204,0.02232653548069237,0,Low Risk
0,0,1,1,48,1,1,1,1,1,0,0,1,1,1,1,1,103.25,5037.55,5,102.80714285714286,0.3731794408849369,1,Medium Risk
0,0,1,0,8,1,1,1,0,0,0,1,0,1,0,1,2,90.25,743.75,3,82.63888888888889,0.8293686487041368,0,High Risk
1,0,1,1,71,1,1,0,1,1,1,1,1,1,2,1,3,91.25,6589.6,7,91.52222222222223,0.0506728140507972,0,Low Risk
1,0,0,0,2,1,0,0,1,0,0,0,0,0,0,1,2,47.8,92.45,2,30.816666666666666,0.6229803195707632,1,High Risk
1,0,1,0,67,1,0,1,1,1,0,0,1,1,1,1,1,100.9,6733.15,5,99.01691176470588,0.33232827175677476,0,Medium Risk
1,0,1,1,34,1,1,1,0,1,0,0,1,1,0,1,0,97.7,3410.0,4,97.42857142857143,0.6893030575082021,0,High Risk
0,0,0,0,3,1,0,1,0,0,0,0,0,0,0,1,2,69.85,199.85,1,49.9625,0.8638132920174625,0,High Risk
0,0,1,1,9,1,0,0,0,1,0,1,1,0,1,1,3,65.6,593.3,4,59.33,0.25731713337297046,0,Low Risk
1,0,1,1,71,1,0,1,1,1,1,0,1,1,1,1,0,104.65,7288.4,6,101.22777777777777,0.23378297953768878,0,Low Risk
1,0,0,0,57,1,1,1,0,0,0,1,1,0,2,1,1,90.45,5229.8,3,90.16896551724139,0.18461288010467355,0,Low Risk
1,0,0,0,72,0,2,0,1,1,1,1,1,1,2,1,0,63.7,4464.8,6,61.16164383561644,0.04346068494963708,0,Low Risk
0,1,1,1,48,1,0,1,1,0,1,1,1,1,0,1,2,104.5,5068.05,6,103.4295918367347,0.49436703578746144,0,Medium Risk
1,0,0,0,18,1,0,2,0,0,0,0,0,0,1,0,3,20.1,401.85,1,21.150000000000002,0.11052838634284455,0,Low Risk
1,0,1,1,43,1,1,1,0,0,1,1,1,1,1,1,1,104.3,4451.85,5,101.1784090909091,0.45251874080633464,0,Medium Risk
0,0,1,1,72,1,1,0,1,1,1,1,1,1,2,1,0,93.25,6688.95,7,91.62945205479451,0.04453914437424137,0,Low Risk
1,0,1,1,35,1,1,0,0,0,0,1,1,1,1,1,0,73.45,2661.1,4,73.91944444444444,0.22161820630732706,0,Low Risk
1,0,0,0,4,1,0,2,0,0,0,0,0,0,0,0,3,20.7,73.05,1,14.61,0.40113405528905544,0,Medium Risk
0,0,1,1,49,1,1,2,0,0,0,0,0,0,2,0,3,25.25,1211.65,1,24.233,0.022753841087438866,0,Low Risk
0,0,1,1,71,1,1,1,1,1,1,0,1,0,2,0,0,100.5,7030.65,5,97.64791666666666,0.07087494482927405,0,Low Risk
1,0,1,1,11,1,0,1,0,0,0,0,1,1,0,0,2,90.6,1020.2,3,85.01666666666667,0.7291081674212622,0,High Risk
1,0,1,1,63,1,1,0,1,1,1,1,1,1,2,1,1,89.4,5597.65,7,87.46328125,0.04709104894825037,0,Low Risk
0,1,0,0,65,1,1,1,0,1,1,0,1,0,0,1,0,95.45,6223.3,4,94.29242424242425,0.5849467314545579,0,Medium Risk
0,0,0,1,49,1,0,2,0,0,0,0,0,0,2,0,1,20.45,1024.65,1,20.493000000000002,0.011506728858561577,0,Low Risk
0,0,0,0,29,1,1,1,0,0,1,0,1,1,0,1,1,98.6,2933.2,4,97.77333333333333,0.7979950756836244,1,High Risk
0,1,1,0,15,1,1,1,0,0,1,1,0,0,0,1,2,83.05,1258.3,3,78.64375,0.7095121397501252,1,High Risk
0,0,1,1,4,1,0,2,0,0,0,0,0,0,0,1,2,19.95,82.9,1,16.580000000000002,0.39910655443441734,0,Medium Risk
0,0,1,0,72,1,1,1,0,1,1,1,1,1,1,0,1,109.15,7789.6,6,106.7068493150685,0.3034688408718061,0,Medium Risk
0,1,1,0,26,1,0,1,0,0,1,0,1,0,0,1,1,85.7,2067.0,3,76.55555555555556,0.7667460203371638,0,High Risk
0,1,1,0,35,1,1,1,0,0,1,0,1,1,0,0,0,102.05,3452.55,4,95.90416666666667,0.7726480938724469,0,High Risk
0,0,0,0,57,1,1,1,0,1,0,1,0,1,1,0,2,94.7,5468.95,4,94.29224137931034,0.2550140219162623,0,Low Risk
1,0,1,1,28,1,1,0,0,1,0,0,0,1,0,0,2,64.4,1802.15,3,62.143103448275866,0.37241513451266356,0,Medium Risk
0,0,1,0,25,1,1,2,0,0,0,0,0,0,1,1,3,26.8,733.55,1,28.213461538461537,0.20440998404392072,0,Low Risk
0,0,1,0,47,1,0,0,1,0,1,0,1,0,1,1,1,66.05,3021.45,4,62.946875,0.14588024057616208,0,Low Risk
0,0,1,1,57,1,1,0,1,1,0,1,0,0,0,0,0,65.2,3687.85,4,63.58362068965517,0.0767658384080976,0,Low Risk
1,1,1,0,16,1,1,1,0,0,0,0,1,0,0,1,1,85.05,1391.15,2,81.83235294117648,0.8262955672713849,0,High Risk
1,0,0,0,5,1,0,0,1,0,1,0,0,0,0,1,3,55.8,274.35,3,45.725,0.5445768987106812,0,Medium Risk
1,0,1,0,17,1,0,1,0,0,0,0,0,0,0,1,0,70.4,1214.05,1,67.44722222222222,0.6730038533997474,1,High Risk
0,1,0,0,56,1,1,1,0,1,1,0,1,1,1,1,0,104.75,5510.65,5,96.67807017543859,0.5562809087422352,1,Medium Risk
1,0,1,1,72,1,0,2,0,0,0,0,0,0,2,0,0,19.95,1322.85,1,18.121232876712327,0.005449481064948574,0,Low Risk
0,1,0,0,21,1,1,1,0,0,0,0,1,1,0,1,2,94.25,1973.75,3,89.7159090909091,0.8683176365832888,1,High Risk
0,0,1,1,48,0,2,0,1,0,1,0,0,1,1,0,1,45.0,2196.3,3,44.82244897959184,0.1052844312582991,0,Low Risk
0,0,1,0,68,1,1,1,1,1,1,1,1,1,2,0,0,114.9,7843.55,7,113.67463768115942,0.10874646703351123,0,Low Risk
0,0,0,0,30,1,1,1,1,0,0,1,1,1,0,0,0,106.4,3211.9,5,103.60967741935484,0.5731748239397717,0,Medium Risk
0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,1,3,46.1,130.15,1,32.5375,0.7328331225467649,0,High Risk
0,1,0,0,14,0,2,0,1,0,1,1,0,0,2,0,3,39.7,692.35,3,46.156666666666666,0.06577741497754643,0,Low Risk
0,0,0,1,4,1,0,2,0,0,0,0,0,0,0,1,0,20.05,85.5,1,17.1,0.33530255046381957,0,Medium Risk
0,0,1,1,71,1,1,1,0,1,1,0,0,1,2,1,1,95.75,6849.4,4,95.13055555555555,0.15817643838956094,0,Low Risk
1,0,1,1,8,1,1,2,0,0,0,0,0,0,1,0,3,24.4,203.95,1,22.66111111111111,0.17671426601475373,0,Low Risk
1,0,1,1,61,0,2,0,1,0,1,0,0,0,0,0,0,33.6,2117.2,2,34.148387096774194,0.09483346534431139,0,Low Risk
1,0,1,1,72,1,1,1,0,1,1,1,0,0,2,0,0,90.45,6565.85,4,89.94315068493151,0.04414195109213277,0,Low Risk
0,0,0,0,5,1,1,1,0,0,0,0,1,0,0,1,2,84.0,424.75,2,70.79166666666667,0.8900344917243966,0,High Risk
0,0,0,0,49,1,0,0,1,1,1,1,0,0,2,0,0,67.4,3306.85,5,66.137,0.014402669475659265,0,Low Risk
1,0,0,0,8,1,0,2,0,0,0,0,0,0,0,1,0,19.7,168.9,1,18.766666666666666,0.35412628125662415,0,Medium Risk
1,0,0,0,3,1,0,1,0,0,0,0,0,1,0,1,2,80.35,253.8,2,63.45,0.8861107005577612,0,High Risk
1,0,1,1,9,1,0,2,0,0,0,0,0,0,2,0,3,19.6,197.4,1,19.740000000000002,0.0526570364936559,0,Low Risk
1,0,1,1,67,1,0,0,1,1,0,0,0,0,2,1,0,54.2,3838.2,3,56.44411764705882,0.01345643638453394,0,Low Risk
1,0,0,0,46,1,0,0,0,0,0,0,0,0,0,1,1,45.2,2065.15,1,43.93936170212766,0.27042374697388033,0,Low Risk
0,0,1,0,67,1,1,0,1,1,1,0,0,1,1,0,3,75.1,5064.45,5,74.47720588235293,0.09624461483743174,0,Low Risk
0,0,1,0,55,1,0,2,0,0,0,0,0,0,1,0,2,19.7,1140.05,1,20.358035714285712,0.03485531129065305,0,Low Risk
1,0,1,0,33,1,1,0,1,1,1,0,1,0,0,1,0,72.75,2447.45,5,71.98382352941177,0.33933364207492267,0,Medium Risk
1,0,1,1,62,1,0,2,0,0,0,0,0,0,2,0,1,20.05,1263.9,1,20.061904761904763,0.00795436145973736,0,Low Risk
0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,3,45.95,45.95,1,22.975,0.6520181563552507,1,High Risk
1,0,1,1,49,0,2,0,1,0,0,0,0,1,0,1,2,39.2,1838.15,2,36.763000000000005,0.34144953078737733,0,Medium Risk
1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,2,44.75,44.75,1,22.375,0.7776560635032514,0,High Risk
1,0,1,0,14,1,1,1,0,1,1,0,0,0,0,1,2,82.65,1185.0,3,79.0,0.7238138512311828,0,High Risk
1,1,0,0,18,1,1,1,0,0,1,1,1,0,0,0,0,93.9,1743.9,4,91.78421052631579,0.5866260206207655,0,Medium Risk
0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,2,70.15,70.15,1,35.075,0.9346320376448434,1,High Risk
0,0,0,0,1,1,0,1,0,0,1,0,1,0,0,1,1,85.55,85.55,3,42.775,0.9523813187033512,1,High Risk
0,0,1,0,72,1,1,1,1,1,1,1,1,1,2,1,1,117.15,8529.5,7,116.84246575342466,0.17977361451999369,0,Low Risk
1,0,0,0,64,1,1,1,1,0,1,1,0,1,2,0,1,99.25,6549.45,5,100.76076923076923,0.08027201111926131,0,Low Risk
1,0,1,0,69,1,1,1,1,1,1,1,1,1,2,1,0,112.55,7806.5,7,111.52142857142857,0.14520420697478822,0,Low Risk
0,0,0,0,1,1,1,2,0,0,0,0,0,0,0,1,2,25.7,25.7,1,12.85,0.6728156974386145,0,High Risk
1,0,1,1,71,1,1,0,1,1,1,1,1,1,2,0,1,90.3,6287.3,7,87.32361111111112,0.028776468745142388,0,Low Risk
0,0,1,1,66,1,0,0,0,0,0,1,0,0,1,1,1,49.4,3251.85,2,48.53507462686567,0.046126096571432955,0,Low Risk
1,0,0,0,2,1,0,2,0,0,0,0,0,0,0,0,3,19.4,50.6,1,16.866666666666667,0.37203835635860094,0,Medium Risk
0,1,1,0,71,1,0,1,1,1,1,1,1,1,2,1,0,109.7,7904.25,7,109.78125,0.11094949474199531,0,Low Risk
1,0,0,0,11,1,0,0,0,1,0,0,1,0,1,1,2,61.25,729.95,3,60.82916666666667,0.31195327966965103,0,Medium Risk
1,0,0,1,47,1,0,0,1,1,0,0,0,0,0,1,2,55.3,2654.05,3,55.29270833333334,0.13836209282502432,0,Low Risk
0,0,1,0,35,1,0,1,0,0,0,0,0,0,0,1,2,70.3,2416.55,1,67.1263888888889,0.6295560954570495,1,High Risk
1,1,1,0,32,1,1,1,0,1,1,0,1,1,0,0,0,106.35,3520.75,5,106.68939393939394,0.6909560052945387,1,High Risk
1,0,1,1,60,1,1,1,0,1,0,1,1,1,0,1,0,103.75,5969.95,5,97.86803278688524,0.5828967237372692,0,Medium Risk
1,0,0,0,11,1,0,2,0,0,0,0,0,0,1,0,3,19.5,226.8,1,18.900000000000002,0.14177471079811657,0,Low Risk
0,0,0,0,29,0,2,0,1,1,0,1,0,0,1,0,1,39.5,1082.75,3,36.09166666666667,0.10132720902489979,0,Low Risk
1,0,1,1,21,0,2,0,0,0,0,0,0,0,0,1,2,26.05,565.75,0,25.71590909090909,0.5396050332115281,0,Medium Risk
1,1,1,0,48,1,1,1,0,0,1,0,0,1,0,1,1,91.05,4370.75,3,89.19897959183673,0.7378504441626785,0,High Risk
0,0,0,1,3,0,2,0,0,1,0,0,0,0,0,0,3,29.65,90.05,1,22.5125,0.5800144368378285,0,Medium Risk
0,0,1,1,43,1,0,0,0,1,0,0,0,0,0,0,3,50.2,2169.4,2,49.304545454545455,0.16609845401418605,0,Low Risk
1,0,0,0,5,1,1,1,0,1,1,0,1,1,0,0,2,105.3,550.6,5,91.76666666666667,0.8435895626132333,0,High Risk
0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,2,55.45,55.45,2,27.725,0.8625575513167468,0,High Risk
1,0,1,1,71,1,1,0,1,0,1,1,1,1,1,0,2,85.45,6300.85,6,87.51180555555555,0.07415025209850495,0,Low Risk
0,0,1,1,8,1,0,2,0,0,0,0,0,0,1,0,2,19.8,160.05,1,17.783333333333335,0.12427560180142014,0,Low Risk
1,0,0,0,8,1,1,0,0,0,0,0,1,0,0,1,2,59.25,436.6,2,48.51111111111111,0.7559534666894381,0,High Risk
1,0,0,0,20,1,1,1,0,0,1,0,1,0,0,1,1,90.7,1781.35,3,84.82619047619048,0.79879133224867,0,High Risk
